Record ID,Agency Code,Agency Name,Agency Type,City,State,Year,Month,Incident,Crime Type,Crime Solved,Victim Sex,Victim Age,Victim Race,Victim Ethnicity,Perpetrator Sex,Perpetrator Age,Perpetrator Race,Perpetrator Ethnicity,Relationship,Weapon,Victim Count,Perpetrator Count,Record Source
174016,OK07205,Tulsa,Municipal Police,Tulsa,Oklahoma,1988,October,1,Murder or Manslaughter,No,Female,78,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
493400,NY03030,New York,Municipal Police,New York,New York,2005,September,39,Murder or Manslaughter,No,Male,32,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
624886,CA01005,Fresno,Municipal Police,Fresno,California,2014,September,1,Murder or Manslaughter,Yes,Male,26,Black,Not Hispanic,Male,36,Black,Not Hispanic,Stranger,Firearm,0,0,FBI
456691,LANPD00,New Orleans,Municipal Police,Orleans,Louisiana,2003,October,2,Murder or Manslaughter,Yes,Male,31,Black,Unknown,Male,0,Black,Unknown,Acquaintance,Handgun,0,0,FBI
211500,NY03030,New York,Municipal Police,New York,New York,1990,January,167,Murder or Manslaughter,No,Male,25,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
576370,PA02304,Chester,Municipal Police,Delaware,Pennsylvania,2010,June,4,Murder or Manslaughter,Yes,Male,16,Black,Hispanic,Male,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
298617,GAAPD00,Atlanta,Municipal Police,Fulton,Georgia,1994,December,14,Murder or Manslaughter,No,Male,22,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
583991,FL06700,Washington County,Sheriff,Washington,Florida,2011,July,928,Murder or Manslaughter,Yes,Female,43,White,Unknown,Male,49,White,Unknown,Wife,Shotgun,0,0,FOIA
342744,IN357SP,State Police: Noble County,State Police,Noble,Indiana,1996,September,1,Murder or Manslaughter,No,Female,86,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Suffocation,0,0,FBI
438158,GA06013,Fulton County,County Police,Fulton,Georgia,2002,October,1,Murder or Manslaughter,No,Female,39,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
165497,HI00101,Hilo,Municipal Police,Hawaii,Hawaii,1988,September,1,Murder or Manslaughter,Yes,Female,49,Asian/Pacific Islander,Unknown,Male,53,Asian/Pacific Islander,Unknown,Wife,Shotgun,0,0,FBI
539165,ILCPD00,Chicago,Municipal Police,Cook,Illinois,2008,September,17,Murder or Manslaughter,No,Male,27,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
117727,TNMPD00,Memphis,Municipal Police,Shelby,Tennessee,1985,September,5,Murder or Manslaughter,Yes,Male,23,Black,Not Hispanic,Male,45,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
447780,TXDPD00,Dallas,Municipal Police,Dallas,Texas,2002,August,7,Murder or Manslaughter,Yes,Male,17,Black,Not Hispanic,Male,30,White,Not Hispanic,Unknown,Handgun,0,0,FBI
22660,WA03100,Snohomish,Sheriff,Snohomish,Washington,1980,May,2,Murder or Manslaughter,Yes,Male,19,White,Not Hispanic,Male,20,White,Not Hispanic,Stranger,Rifle,0,0,FBI
309176,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,1994,July,1,Murder or Manslaughter,Yes,Male,18,Black,Unknown,Male,17,Black,Unknown,Friend,Knife,0,0,FBI
261090,PA026SP,State Police: Fayette County,State Police,Fayette,Pennsylvania,1992,March,2,Murder or Manslaughter,Yes,Female,41,White,Unknown,Male,33,White,Unknown,Wife,Rifle,0,0,FBI
252539,KY07301,Paducah,Municipal Police,McCracken,Kentucky,1992,December,5,Murder or Manslaughter,No,Female,63,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
414769,TNMPD00,Memphis,Municipal Police,Shelby,Tennessee,2000,May,2,Murder or Manslaughter,No,Female,34,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
96686,NY03030,New York,Municipal Police,New York,New York,1984,October,49,Murder or Manslaughter,Yes,Female,25,White,Hispanic,Male,20,Black,Not Hispanic,Stranger,Blunt Object,0,0,FBI
415779,TXDPD00,Dallas,Municipal Police,Dallas,Texas,2000,August,13,Murder or Manslaughter,Yes,Male,1,Black,Not Hispanic,Male,20,Black,Not Hispanic,Stepson,Blunt Object,0,0,FBI
160086,AL00202,Prichard,Municipal Police,Mobile,Alabama,1988,June,2,Murder or Manslaughter,Yes,Female,29,White,Unknown,Male,29,White,Unknown,Wife,Shotgun,0,0,FBI
282616,NY03030,New York,Municipal Police,New York,New York,1993,May,77,Murder or Manslaughter,No,Male,28,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
569443,GA10601,Columbus,Municipal Police,Muscogee,Georgia,2010,February,1,Murder or Manslaughter,Yes,Male,26,White,Unknown,Male,31,White,Unknown,Acquaintance,Handgun,0,0,FBI
386538,TXDPD00,Dallas,Municipal Police,Dallas,Texas,1998,August,15,Murder or Manslaughter,Yes,Male,22,White,Hispanic,Male,53,White,Not Hispanic,Stranger,Handgun,0,0,FBI
244534,CA01932,Industry,Municipal Police,Los Angeles,California,1992,October,1,Murder or Manslaughter,No,Male,22,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Rifle,0,0,FBI
71446,ILCPD00,Chicago,Municipal Police,Cook,Illinois,1983,March,4,Murder or Manslaughter,Yes,Male,43,Black,Not Hispanic,Male,59,Black,Not Hispanic,Friend,Knife,0,0,FBI
255098,MN02702,Brooklyn Center,Municipal Police,Hennepin,Minnesota,1992,August,1,Murder or Manslaughter,Yes,Male,30,White,Unknown,Male,28,Black,Unknown,Stranger,Blunt Object,0,0,FBI
113421,NJ00910,Union City,Municipal Police,Hudson,New Jersey,1985,May,1,Murder or Manslaughter,Yes,Male,99,White,Unknown,Male,27,White,Unknown,Unknown,Handgun,2,2,FBI
452377,CA03801,San Francisco,Municipal Police,San Francisco,California,2003,September,2,Murder or Manslaughter,No,Male,0,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
88468,CT00015,Bridgeport,Municipal Police,Fairfield,Connecticut,1984,November,3,Murder or Manslaughter,Yes,Male,24,Black,Not Hispanic,Male,30,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
147416,GA07500,Henry,Sheriff,Henry,Georgia,1987,February,1,Murder or Manslaughter,No,Male,41,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
243474,CA00100,Alameda,Sheriff,Alameda,California,1992,April,1,Murder or Manslaughter,Yes,Female,49,White,Not Hispanic,Male,32,White,Hispanic,Employer,Knife,0,0,FBI
624889,CA01005,Fresno,Municipal Police,Fresno,California,2014,September,4,Murder or Manslaughter,Yes,Male,36,White,Hispanic,Male,49,Native American/Alaska Native,Not Hispanic,Stranger,Handgun,0,0,FBI
465662,WVWSP23,State Police: Logan,State Police,Logan,West Virginia,2003,October,1,Murder or Manslaughter,Yes,Male,47,White,Unknown,Male,50,White,Unknown,Neighbor,Knife,0,0,FBI
72378,KS04603,Merriam,Municipal Police,Johnson,Kansas,1983,August,1,Murder or Manslaughter,Yes,Male,20,White,Not Hispanic,Male,16,White,Not Hispanic,Acquaintance,Knife,0,0,FBI
541781,MO09300,St. Clair,Sheriff,St. Clair,Missouri,2008,November,1,Murder or Manslaughter,Yes,Male,30,White,Not Hispanic,Male,55,White,Not Hispanic,Family,Handgun,0,0,FBI
388086,AZ00713,Glendale,Municipal Police,Maricopa,Arizona,1999,November,2,Murder or Manslaughter,No,Male,31,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
470891,GA04402,Dekalb County,County Police,De Kalb,Georgia,2004,August,8,Murder or Manslaughter,Yes,Female,19,White,Not Hispanic,Male,44,White,Not Hispanic,Acquaintance,Unknown,0,0,FBI
528942,OK05200,Noble,Sheriff,Noble,Oklahoma,2007,January,2,Murder or Manslaughter,Yes,Male,25,Native American/Alaska Native,Not Hispanic,Male,53,Native American/Alaska Native,Not Hispanic,Acquaintance,Firearm,0,0,FBI
268234,CA01900,Los Angeles,Sheriff,Los Angeles,California,1993,December,9,Murder or Manslaughter,Yes,Male,72,White,Not Hispanic,Male,23,White,Hispanic,Stranger,Handgun,0,0,FBI
106811,DCMPD00,Washington,Municipal Police,District of Columbia,District of Columbia,1985,January,8,Murder or Manslaughter,No,Male,33,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,1,FBI
470762,GA02503,Savannah,Municipal Police,Chatham,Georgia,2004,February,4,Murder or Manslaughter,Yes,Male,18,Black,Unknown,Male,19,Black,Unknown,Acquaintance,Handgun,0,0,FBI
391855,GA00800,Bartow,Sheriff,Bartow,Georgia,1999,May,1,Murder or Manslaughter,Yes,Male,18,White,Not Hispanic,Male,55,White,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
338542,CA03610,San Bernardino,Municipal Police,San Bernardino,California,1996,November,2,Murder or Manslaughter,Yes,Male,29,Black,Not Hispanic,Male,32,Black,Not Hispanic,Acquaintance,Rifle,0,0,FBI
82565,TXDPD00,Dallas,Municipal Police,Dallas,Texas,1983,April,17,Murder or Manslaughter,Yes,Male,38,Black,Not Hispanic,Male,27,Black,Not Hispanic,Unknown,Firearm,0,0,FBI
242743,AL01202,Lanett,Municipal Police,Chambers,Alabama,1992,December,2,Murder or Manslaughter,Yes,Female,18,White,Unknown,Male,23,White,Unknown,Girlfriend,Unknown,0,0,FBI
632720,NH00602,Amherst,Municipal Police,Hillsborough,New Hampshire,2014,September,1,Murder or Manslaughter,Yes,Female,69,White,Unknown,Male,35,White,Unknown,Mother,Rifle,0,0,FBI
410973,NC04103,High Point,Municipal Police,Guilford,North Carolina,2000,July,1,Murder or Manslaughter,Yes,Female,52,White,Unknown,Male,0,Black,Unknown,Unknown,Handgun,0,0,FBI
533990,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,2008,February,8,Murder or Manslaughter,No,Unknown,998,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
378,AL02900,Elmore,Sheriff,Elmore,Alabama,1980,July,1,Murder or Manslaughter,Yes,Male,29,White,Unknown,Male,34,White,Unknown,Acquaintance,Handgun,0,0,FBI
233608,NY03030,New York,Municipal Police,New York,New York,1991,January,96,Murder or Manslaughter,No,Female,80,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
329351,NY345SG,State Police: Saratoga County (G),State Police,Saratoga,New York,1995,December,1,Murder or Manslaughter,Yes,Female,36,White,Unknown,Male,40,White,Unknown,Wife,Shotgun,0,0,FBI
331380,SC02404,Ninety Six,Municipal Police,Greenwood,South Carolina,1995,August,1,Murder or Manslaughter,Yes,Male,30,Black,Unknown,Male,16,Black,Unknown,Acquaintance,Knife,0,0,FBI
586359,MA01301,Boston,Municipal Police,Suffolk,Massachusetts,2011,August,1,Murder or Manslaughter,Yes,Male,33,Black,Unknown,Male,28,Black,Unknown,Unknown,Handgun,0,0,FBI
501445,CA02708,Salinas,Municipal Police,Monterey,California,2006,November,1,Murder or Manslaughter,Yes,Female,48,White,Hispanic,Male,45,White,Hispanic,Wife,Knife,0,0,FBI
151481,NC01800,Catawba,Sheriff,Catawba,North Carolina,1987,June,1,Murder or Manslaughter,No,Female,33,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
490448,MI82349,Detroit,Municipal Police,Wayne,Michigan,2005,July,13,Murder or Manslaughter,No,Male,50,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
205668,ILCPD00,Chicago,Municipal Police,Cook,Illinois,1990,February,55,Murder or Manslaughter,Yes,Male,41,Black,Unknown,Male,39,Black,Unknown,Friend,Blunt Object,0,0,FBI
353682,WI03703,Wausau,Municipal Police,Marathon,Wisconsin,1996,August,1,Murder or Manslaughter,Yes,Male,58,White,Unknown,Male,48,White,Unknown,Unknown,Blunt Object,0,0,FBI
274667,GAAPD00,Atlanta,Municipal Police,Fulton,Georgia,1993,August,10,Murder or Manslaughter,Yes,Male,34,Black,Unknown,Male,15,Black,Unknown,Acquaintance,Handgun,0,1,FBI
638190,WASPD00,Seattle,Municipal Police,King,Washington,2014,September,3,Murder or Manslaughter,Yes,Male,23,White,Unknown,Male,22,Unknown,Unknown,Unknown,Knife,0,1,FBI
179517,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1989,December,9,Murder or Manslaughter,No,Male,20,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
213904,OHCOP00,Columbus,Municipal Police,Franklin,Ohio,1990,July,7,Murder or Manslaughter,Yes,Male,30,Black,Unknown,Male,28,Black,Unknown,Acquaintance,Handgun,0,0,FBI
446102,SC00400,Anderson,Sheriff,Anderson,South Carolina,2002,July,1,Murder or Manslaughter,Yes,Male,33,White,Unknown,Male,18,Black,Unknown,Stranger,Handgun,0,0,FBI
465269,WA01713,Renton,Municipal Police,King,Washington,2003,August,1,Murder or Manslaughter,Yes,Female,25,White,Unknown,Male,28,Black,Unknown,Wife,Handgun,0,0,FBI
123942,CA02300,Mendocino,Sheriff,Mendocino,California,1986,March,1,Murder or Manslaughter,Yes,Male,57,Native American/Alaska Native,Not Hispanic,Male,19,Native American/Alaska Native,Not Hispanic,Father,Knife,0,0,FBI
613439,GA04402,Dekalb County,County Police,De Kalb,Georgia,2012,May,6,Murder or Manslaughter,Yes,Male,26,Black,Not Hispanic,Male,23,Black,Not Hispanic,Brother,Handgun,0,0,FBI
475361,NC03606,Gastonia,Municipal Police,Gaston,North Carolina,2004,December,1,Murder or Manslaughter,Yes,Female,30,Black,Not Hispanic,Male,32,White,Not Hispanic,Acquaintance,Knife,0,0,FBI
595267,FL02902,Tampa,Municipal Police,Hillsborough,Florida,2012,November,554,Murder or Manslaughter,Yes,Male,32,White,Unknown,Male,55,White,Unknown,Unknown,Knife,0,0,FOIA
433237,AL06501,Mcintosh,Municipal Police,Washington,Alabama,2002,September,1,Murder or Manslaughter,No,Male,80,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
273862,FL05300,Polk,Sheriff,Polk,Florida,1993,June,4,Murder or Manslaughter,No,Male,18,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
159917,AL00100,Jefferson,Sheriff,Jefferson,Alabama,1988,April,1,Murder or Manslaughter,Yes,Male,65,Black,Unknown,Female,53,Black,Unknown,Neighbor,Handgun,0,0,FBI
10354,MA01301,Boston,Municipal Police,Suffolk,Massachusetts,1980,March,2,Murder or Manslaughter,No,Male,29,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
338311,CA03400,Sacramento,Sheriff,Sacramento,California,1996,June,3,Manslaughter by Negligence,Yes,Female,0,White,Hispanic,Female,35,White,Hispanic,Daughter,Suffocation,0,0,FBI
550183,CA01500,Kern,Sheriff,Kern,California,2009,April,2,Murder or Manslaughter,Yes,Male,17,White,Hispanic,Male,19,Black,Not Hispanic,Stranger,Handgun,0,1,FBI
400976,TXDPD00,Dallas,Municipal Police,Dallas,Texas,1999,January,8,Murder or Manslaughter,No,Female,30,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
390382,CA03905,Stockton,Municipal Police,San Joaquin,California,1999,December,4,Murder or Manslaughter,Yes,Male,36,White,Not Hispanic,Male,46,White,Not Hispanic,Family,Knife,0,0,FBI
191226,NY03030,New York,Municipal Police,New York,New York,1989,February,129,Murder or Manslaughter,Yes,Male,41,White,Unknown,Male,21,Black,Unknown,Stranger,Handgun,0,1,FBI
333606,TXSPD00,San Antonio,Municipal Police,Bexar,Texas,1995,April,7,Murder or Manslaughter,No,Male,20,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,1,0,FBI
540186,LA04702,Gramercy,Municipal Police,St. James,Louisiana,2008,December,1,Murder or Manslaughter,Yes,Male,45,Black,Unknown,Male,18,Black,Unknown,Stranger,Handgun,0,0,FBI
40084,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,1981,December,15,Murder or Manslaughter,Yes,Male,19,Black,Not Hispanic,Male,16,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
633488,NY01401,Buffalo,Municipal Police,Erie,New York,2014,November,2,Murder or Manslaughter,No,Male,25,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
282879,NY03030,New York,Municipal Police,New York,New York,1993,July,23,Murder or Manslaughter,No,Male,25,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
247257,CA03900,San Joaquin,Sheriff,San Joaquin,California,1992,March,3,Murder or Manslaughter,Yes,Female,41,White,Not Hispanic,Male,30,White,Hispanic,Friend,Handgun,0,0,FBI
417924,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,2001,October,11,Murder or Manslaughter,Yes,Female,35,White,Unknown,Male,51,White,Unknown,Stranger,Knife,0,0,FBI
408558,LA05300,Tangipahoa,Sheriff,Tangipahoa,Louisiana,2000,August,2,Murder or Manslaughter,Yes,Male,30,White,Unknown,Male,31,White,Unknown,Acquaintance,Shotgun,0,1,FBI
222646,CA01942,Los Angeles,Municipal Police,Los Angeles,California,1991,July,92,Murder or Manslaughter,No,Male,17,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
540920,MDBPD00,Baltimore,Municipal Police,Baltimore city,Maryland,2008,October,10,Murder or Manslaughter,Yes,Male,15,Black,Unknown,Male,0,Black,Unknown,Unknown,Handgun,0,1,FBI
635162,PAPEP00,Philadelphia,Municipal Police,Philadelphia,Pennsylvania,2014,March,10,Murder or Manslaughter,Yes,Male,39,Asian/Pacific Islander,Not Hispanic,Male,45,Asian/Pacific Islander,Not Hispanic,Unknown,Handgun,0,0,FBI
463184,TNMPD00,Memphis,Municipal Police,Shelby,Tennessee,2003,October,9,Murder or Manslaughter,Yes,Female,34,Black,Unknown,Male,17,Black,Unknown,Acquaintance,Fire,0,0,FBI
635061,PA054SP,State Police: Schuylkill County,State Police,Schuylkill,Pennsylvania,2014,September,1,Murder or Manslaughter,Yes,Male,24,White,Not Hispanic,Male,17,White,Not Hispanic,Friend,Unknown,0,1,FBI
408760,LANPD00,New Orleans,Municipal Police,Orleans,Louisiana,2000,October,9,Murder or Manslaughter,Yes,Male,19,Black,Unknown,Male,0,Black,Unknown,Unknown,Handgun,0,0,FBI
393781,LA02803,Lafayette,Municipal Police,Lafayette,Louisiana,1999,August,1,Murder or Manslaughter,Yes,Male,20,Black,Unknown,Female,19,Black,Unknown,Stranger,Knife,0,0,FBI
347114,NJNPD00,Newark,Municipal Police,Essex,New Jersey,1996,August,2,Murder or Manslaughter,Yes,Male,21,Black,Unknown,Male,22,Black,Unknown,Unknown,Handgun,0,0,FBI
525546,MN02711,Minneapolis,Municipal Police,Hennepin,Minnesota,2007,September,1,Murder or Manslaughter,Yes,Male,41,White,Unknown,Male,22,Black,Unknown,Stranger,Blunt Object,0,0,FBI
520731,FL01700,Escambia County,Sheriff,Escambia,Florida,2007,September,489,Manslaughter by Negligence,Yes,Male,20,Black,Unknown,Male,18,Black,Unknown,Unknown,Firearm,0,0,FOIA
12584,MS02500,Hinds,Sheriff,Hinds,Mississippi,1980,June,1,Murder or Manslaughter,Yes,Male,24,Black,Not Hispanic,Male,27,Black,Not Hispanic,Stranger,Handgun,0,0,FBI
450419,CA01005,Fresno,Municipal Police,Fresno,California,2003,February,2,Murder or Manslaughter,Yes,Female,25,Black,Not Hispanic,Female,53,Black,Not Hispanic,Daughter,Rifle,0,0,FBI
91301,KS08703,Wichita,Municipal Police,Sedgwick,Kansas,1984,May,1,Murder or Manslaughter,Yes,Male,35,White,Not Hispanic,Male,27,White,Not Hispanic,Unknown,Shotgun,0,0,FBI
99218,TN04300,Humphreys,Sheriff,Humphreys,Tennessee,1984,July,1,Murder or Manslaughter,Yes,Male,26,White,Unknown,Female,55,White,Unknown,In-Law,Handgun,0,0,FBI
425093,MI82349,Detroit,Municipal Police,Wayne,Michigan,2001,April,2,Murder or Manslaughter,Yes,Male,41,White,Unknown,Male,21,Black,Unknown,Stranger,Rifle,0,0,FBI
407694,ILCPD00,Chicago,Municipal Police,Cook,Illinois,2000,October,43,Murder or Manslaughter,No,Male,44,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,1,1,FBI
338926,CA04117,South San Francisco,Municipal Police,San Mateo,California,1996,May,1,Murder or Manslaughter,Yes,Female,27,White,Not Hispanic,Male,38,White,Not Hispanic,Wife,Strangulation,0,0,FBI
467821,CA01942,Los Angeles,Municipal Police,Los Angeles,California,2004,November,10,Murder or Manslaughter,No,Male,29,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
218651,VA02901,Fairfax County,County Police,Fairfax,Virginia,1990,August,1,Murder or Manslaughter,Yes,Female,15,White,Not Hispanic,Male,21,Black,Not Hispanic,Acquaintance,Blunt Object,0,0,FBI
593584,TXHPD00,Houston,Municipal Police,Harris,Texas,2011,May,8,Murder or Manslaughter,Yes,Male,36,White,Hispanic,Male,20,White,Hispanic,Stranger,Unknown,0,1,FBI
484462,CA02400,Merced,Sheriff,Merced,California,2005,January,1,Murder or Manslaughter,No,Female,64,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,1,0,FBI
282728,NY03030,New York,Municipal Police,New York,New York,1993,June,30,Murder or Manslaughter,No,Male,53,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
206591,LA00901,Shreveport,Municipal Police,Caddo,Louisiana,1990,February,3,Murder or Manslaughter,Yes,Male,22,Black,Unknown,Male,20,Black,Unknown,Stranger,Handgun,0,2,FBI
439005,ILCPD00,Chicago,Municipal Police,Cook,Illinois,2002,August,42,Murder or Manslaughter,No,Male,30,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
191835,NY03030,New York,Municipal Police,New York,New York,1989,June,163,Murder or Manslaughter,No,Male,16,White,Unknown,Unknown,0,Unknown,Unknown,Stranger,Knife,0,0,FBI
516780,AZ00721,Peoria,Municipal Police,Maricopa,Arizona,2007,June,1,Manslaughter by Negligence,Yes,Female,21,White,Hispanic,Male,23,White,Hispanic,Common-Law Wife,Handgun,0,0,FBI
419044,CA01942,Los Angeles,Municipal Police,Los Angeles,California,2001,July,15,Murder or Manslaughter,Yes,Male,23,Black,Not Hispanic,Male,20,Black,Not Hispanic,Unknown,Handgun,0,0,FBI
516215,AL00201,Mobile,Municipal Police,Mobile,Alabama,2007,April,3,Murder or Manslaughter,Yes,Female,12,Black,Unknown,Male,14,Black,Unknown,Sister,Handgun,0,0,FBI
142693,CA0191H,West Hollywood,Municipal Police,Los Angeles,California,1987,December,1,Murder or Manslaughter,No,Male,48,White,Unknown,Unknown,0,Unknown,Unknown,Stranger,Handgun,0,0,FBI
87289,CA03015,Orange,Municipal Police,Orange,California,1984,May,1,Murder or Manslaughter,Yes,Male,37,White,Not Hispanic,Male,42,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
313819,AK00101,Anchorage,Municipal Police,Anchorage,Alaska,1995,June,3,Manslaughter by Negligence,Yes,Female,30,Black,Unknown,Male,31,Black,Unknown,Acquaintance,Handgun,0,0,FBI
180286,CA01909,Bell Gardens,Municipal Police,Los Angeles,California,1989,May,1,Murder or Manslaughter,Yes,Male,18,White,Hispanic,Male,23,White,Hispanic,Unknown,Handgun,0,1,FBI
620646,PA04105,Williamsport,Municipal Police,Lycoming,Pennsylvania,2012,February,1,Murder or Manslaughter,Yes,Male,42,White,Not Hispanic,Male,32,White,Not Hispanic,Stranger,Handgun,0,0,FBI
369145,TNTBI00,Tennessee Bureau of Investigation,Special Police,Davidson,Tennessee,1997,August,1,Murder or Manslaughter,No,Male,44,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
134952,NY03030,New York,Municipal Police,New York,New York,1986,September,48,Murder or Manslaughter,Yes,Female,29,White,Hispanic,Male,40,White,Hispanic,Common-Law Wife,Handgun,0,0,FBI
84760,AL01500,Choctaw,Sheriff,Choctaw,Alabama,1984,September,1,Murder or Manslaughter,Yes,Male,47,White,Not Hispanic,Male,49,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
636186,TNMPD00,Memphis,Municipal Police,Shelby,Tennessee,2014,September,4,Murder or Manslaughter,Yes,Male,14,Black,Unknown,Male,19,Black,Unknown,Stranger,Handgun,0,0,FBI
230312,MI82349,Detroit,Municipal Police,Wayne,Michigan,1991,March,43,Murder or Manslaughter,No,Male,61,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
301755,MD01721,Prince George's County,County Police,Prince George's,Maryland,1994,October,5,Murder or Manslaughter,No,Male,25,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
295026,CA03610,San Bernardino,Municipal Police,San Bernardino,California,1994,July,5,Murder or Manslaughter,No,Male,36,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
538771,ID00900,Bonner,Sheriff,Bonner,Idaho,2008,November,1,Murder or Manslaughter,Yes,Male,30,White,Unknown,Male,28,White,Unknown,Unknown,Handgun,0,0,FBI
153564,NY03030,New York,Municipal Police,New York,New York,1987,July,39,Murder or Manslaughter,Yes,Female,82,Black,Unknown,Male,31,Black,Unknown,Unknown,Knife,0,0,FBI
65999,CA01200,Humboldt,Sheriff,Humboldt,California,1983,May,1,Murder or Manslaughter,Yes,Male,32,Native American/Alaska Native,Not Hispanic,Male,25,Native American/Alaska Native,Not Hispanic,In-Law,Rifle,0,0,FBI
391290,FL01602,Jacksonville,Municipal Police,Duval,Florida,1999,February,1,Murder or Manslaughter,Yes,Female,41,White,Unknown,Male,41,White,Unknown,Wife,Blunt Object,0,0,FOIA
309577,SC01001,Charleston,Municipal Police,Charleston,South Carolina,1994,September,1,Murder or Manslaughter,Yes,Male,20,Black,Unknown,Male,31,Black,Unknown,Acquaintance,Handgun,0,3,FBI
328562,NY03030,New York,Municipal Police,New York,New York,1995,June,107,Murder or Manslaughter,No,Male,27,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
279439,MOKPD00,Kansas City,Municipal Police,Jackson,Missouri,1993,January,1,Murder or Manslaughter,Yes,Male,44,Black,Unknown,Male,20,Black,Unknown,Acquaintance,Rifle,0,0,FBI
184628,GAAPD00,Atlanta,Municipal Police,Fulton,Georgia,1989,October,21,Murder or Manslaughter,No,Female,29,Black,Unknown,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
633321,NV00201,Las Vegas Metro,Municipal Police,Clark,Nevada,2014,September,4,Murder or Manslaughter,Yes,Male,28,Black,Not Hispanic,Male,30,Black,Not Hispanic,Brother,Firearm,0,0,FBI
545352,PA02304,Chester,Municipal Police,Delaware,Pennsylvania,2008,May,1,Murder or Manslaughter,No,Male,27,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
288897,TXHPD00,Houston,Municipal Police,Harris,Texas,1993,September,22,Murder or Manslaughter,Yes,Male,59,White,Not Hispanic,Female,54,White,Not Hispanic,Husband,Handgun,0,0,FBI
415361,TX17202,Lone Star,Municipal Police,Morris,Texas,2000,February,1,Murder or Manslaughter,Yes,Male,71,White,Not Hispanic,Male,37,White,Not Hispanic,Father,Blunt Object,0,0,FBI
